1.410000000000000000e+02	9.600000000000000000e+01	3.967249938811721194e-02	6.382567072950450227e-01	2.077033345752313576e+00	1.553753625167060726e+00	1.197807283999712702e+00	5.396398340626320372e-02	6.768068995518387865e-02	1.192487462425515926e-01	1.415244840769561696e-01	1.175017210914232058e-01	1.439137058040405037e-01	2.769981468393149515e-01	1.600000000000000000e+02	1.300000000000000000e+01
1.420000000000000000e+02	9.600000000000000000e+01	7.194501334394874659e-02	1.004460551842316862e+00	1.676411097102716408e+00	1.200786839736152523e+00	3.669329005501583141e-01	4.844300632639488707e-02	1.478433001978100847e-02	-3.081968957540533530e-02	1.164134272126945563e-01	4.623607949152963581e-02	1.422649817249084236e-01	1.189072722865882059e-01	1.610000000000000000e+02	1.300000000000000000e+01
1.440000000000000000e+02	9.600000000000000000e+01	3.425942906703414309e-02	3.264058018766490821e-01	1.434730236583307228e+00	1.047238360655952327e+00	8.906168061516597234e-01	-1.313646978424229742e-02	1.880108516854943346e-02	3.947846433165529134e-02	3.400125510380593019e-02	7.905173332229631367e-02	1.501732514879012825e-01	2.036368692590537210e-01	1.620000000000000000e+02	1.400000000000000000e+01
1.360000000000000000e+02	9.700000000000000000e+01	2.536032707955302584e-02	9.514042521558848664e-01	1.813705389552667580e+00	1.319024454367805355e+00	5.169945675156428777e-01	-6.711892808837081198e-03	6.631877597613038133e-02	1.995171820762612833e-02	3.096876495270523000e-01	1.679187047554590029e-01	1.665526525756622078e-01	3.584491158201041361e-01	1.730000000000000000e+02	1.300000000000000000e+01
1.390000000000000000e+02	9.700000000000000000e+01	2.437487603690089571e-02	9.625963355146495148e-01	1.796378319316461525e+00	9.762058365470654975e-01	1.097063394191057917e+00	2.669538182480893015e-02	3.625378336949051927e-02	2.630838220956780923e-02	7.816519371555176454e-02	1.716745722366906923e-01	1.510940091392303231e-01	5.455331052018943527e-01	1.740000000000000000e+02	1.300000000000000000e+01
1.410000000000000000e+02	9.700000000000000000e+01	4.469876909222068179e-02	8.270385051809397980e-01	1.447733347468927345e+00	1.544115196479011409e+00	6.108517962715938054e-01	1.396889423294625163e-02	5.139844443840684007e-02	8.032066216710069539e-02	2.009127043871673512e-01	6.645517081752794208e-02	1.755516575357223275e-01	4.007359588815512796e-01	1.750000000000000000e+02	1.300000000000000000e+01
1.420000000000000000e+02	9.700000000000000000e+01	3.636995503272475588e-02	7.095119143568126008e-01	1.577252929263666115e+00	1.475703488600898616e+00	7.882774192116572820e-01	1.356402502669653773e-02	1.664631206733883928e-02	1.459189861083314554e-01	2.376830928711685109e-01	1.333965885712243837e-01	1.343968109866882088e-01	3.786840284540000101e-01	1.760000000000000000e+02	1.300000000000000000e+01
1.440000000000000000e+02	9.700000000000000000e+01	1.853408092226447451e-02	6.609052802167979523e-01	1.537982647471979103e+00	1.141404758704353206e+00	7.654315549156978093e-01	-2.046778939713920793e-03	4.848993893904389452e-02	-5.415986636635801432e-02	3.607377105811507279e-03	1.599956977440454287e-01	1.591522292873168709e-01	8.586274779575492344e-02	1.770000000000000000e+02	1.400000000000000000e+01
1.370000000000000000e+02	9.800000000000000000e+01	1.979898759756106887e-03	6.404635096632090852e-01	1.494281356387689552e+00	1.677285324347663753e+00	9.049712139389827215e-01	2.457230163081250071e-02	1.284894112689198564e-02	1.439177154565141337e-01	2.012031578211578298e-01	2.320858615709878725e-01	1.370459394237304451e-01	3.114875698758902689e-01	1.860000000000000000e+02	1.400000000000000000e+01
1.390000000000000000e+02	9.800000000000000000e+01	3.955564448203505862e-02	8.984751487814036652e-01	1.723744337611749611e+00	1.381193171752143733e+00	1.135498495700152155e+00	2.098886479898056864e-02	2.096705090446175646e-02	6.968389293196657064e-02	1.208164446739944525e-01	1.660700219942666811e-01	1.513122068425918343e-01	4.878647769166770121e-01	1.870000000000000000e+02	1.300000000000000000e+01
1.400000000000000000e+02	9.800000000000000000e+01	3.669364923204841006e-02	1.020997860535248991e+00	1.497490112834527931e+00	1.524262081397224300e+00	1.017846317889483210e+00	3.168458302779755126e-02	1.668435100657643388e-02	1.308556022140243240e-02	1.222350948242935248e-01	2.049138772560693544e-01	1.726085887929702523e-01	3.679720605089011332e-01	1.880000000000000000e+02	1.300000000000000000e+01
1.430000000000000000e+02	9.800000000000000000e+01	2.904294417764605868e-02	6.889335299573985383e-01	1.855892722659662208e+00	7.874035942680127631e-01	1.260681243541033503e+00	3.885950704379639159e-02	-4.201027930660530818e-03	7.792828818800905111e-02	2.258986390517082887e-02	1.850469935013391298e-01	1.512799458286071541e-01	5.091845238878074387e-01	1.890000000000000000e+02	1.400000000000000000e+01
1.440000000000000000e+02	9.800000000000000000e+01	1.670941883291663516e-02	1.293290236099824186e+00	1.581417148166254005e+00	8.966072905189282904e-01	1.388294907214434382e+00	-1.101396042670320114e-03	5.044378664536179613e-02	-4.929959932324430583e-02	-1.810256934972015452e-01	2.235361564232446474e-01	1.573464618703628304e-01	3.417236352636160990e-01	1.900000000000000000e+02	1.400000000000000000e+01
1.360000000000000000e+02	9.900000000000000000e+01	3.613344752754630435e-02	5.955614234052745148e-01	1.845781152301385841e+00	9.054769384986646186e-01	1.174394817950518366e+00	3.951456954045853148e-02	1.284811597509087633e-02	1.710324942136094706e-01	-6.361003809287223143e-02	1.589961576534845156e-01	1.693581836005950692e-01	4.031283999158682962e-01	2.010000000000000000e+02	1.400000000000000000e+01
1.370000000000000000e+02	9.900000000000000000e+01	5.629903623427810061e-02	7.096521044813243195e-01	2.040263001971795997e+00	1.393628488791633480e+00	1.010052652957232233e+00	4.586102252169212828e-02	-7.122674158720657123e-03	7.099163373949983480e-02	2.931867592720779347e-01	2.044242549015619081e-01	1.471241758844161751e-01	3.028006995393576761e-01	2.020000000000000000e+02	1.400000000000000000e+01
1.410000000000000000e+02	9.900000000000000000e+01	4.312452846731604922e-02	1.024890163048371550e+00	1.562632744365289650e+00	1.335686932814765804e+00	9.531830269120051824e-01	2.230356258614621043e-02	1.283766839844883989e-02	1.854831187987611429e-01	2.048294597058090138e-01	2.533118504358865541e-01	1.785517828246856453e-01	1.974376434757056376e-01	2.030000000000000000e+02	1.400000000000000000e+01
1.420000000000000000e+02	9.900000000000000000e+01	3.384098955954970706e-02	1.253552415474519011e+00	1.521112744861200294e+00	1.234292041075874202e+00	1.098320217730791803e+00	6.331078519387803305e-02	4.147470694226922105e-02	1.591826735997483866e-01	4.679398394511070924e-02	1.366610306574441713e-01	1.687637762805724861e-01	1.949776256753745218e-01	2.040000000000000000e+02	1.400000000000000000e+01
1.430000000000000000e+02	9.900000000000000000e+01	2.507286691631736147e-02	4.375403607927410010e-01	1.544166748576715431e+00	1.074385176909614437e+00	9.680211263916804754e-01	3.838306849165520201e-02	1.681159947259129595e-02	1.287104397082612650e-01	7.824734381721344667e-02	2.330848652197458071e-01	1.760398046752715828e-01	5.328206265641990402e-01	2.050000000000000000e+02	1.400000000000000000e+01
1.440000000000000000e+02	9.900000000000000000e+01	-3.638831800188999620e-03	8.609483028493968293e-01	1.645629112773492775e+00	1.000176202071357601e+00	8.479752260468318426e-01	4.059870724840721617e-02	3.511189248604477953e-02	9.507991960289934041e-02	1.547967798397865968e-02	1.998152363373376650e-01	1.600390420934463265e-01	4.336345935537161966e-01	2.060000000000000000e+02	1.400000000000000000e+01
1.450000000000000000e+02	9.900000000000000000e+01	3.388059312071265566e-02	7.741490984998790070e-01	1.631509487681940040e+00	1.562123667014289730e+00	7.859599906227900945e-01	3.912991096540054808e-02	5.880815860075654100e-02	6.962995817902543905e-02	3.560475043342438417e-02	2.366467968359963966e-02	1.578881786844039681e-01	1.187450433446707865e-01	2.070000000000000000e+02	1.400000000000000000e+01
1.330000000000000000e+02	1.000000000000000000e+02	3.548841723765792239e-02	1.229253389938935515e+00	1.741751854472711525e+00	1.048538576377082698e+00	1.022725792529375788e+00	5.322473307414612304e-02	-1.000727388816176344e-02	6.127800634148576620e-02	3.255922043183714920e-03	1.414081978870965761e-01	1.730541037103439095e-01	2.453669453336539408e-01	2.140000000000000000e+02	1.400000000000000000e+01
1.370000000000000000e+02	1.000000000000000000e+02	3.578235754336776125e-02	7.803839231573191926e-01	1.644042317920282326e+00	1.715707670462776058e+00	1.136233778598101374e+00	2.732679990394673228e-02	1.831968266708554338e-02	4.690247243288019063e-02	1.327875309376510549e-01	7.550961554780977192e-02	1.735063241502547982e-01	2.807196224405112406e-01	2.150000000000000000e+02	1.400000000000000000e+01
1.380000000000000000e+02	1.000000000000000000e+02	9.069554680551948633e-02	4.806239987455455664e-01	1.680499022059991798e+00	1.352250825179267757e+00	1.073162050845415827e+00	5.505224664646004434e-03	2.809809845132531236e-02	1.372184216046617167e-01	8.203734985874024110e-02	2.164365130735971254e-01	1.735719786664748909e-01	4.420063043309989115e-01	2.160000000000000000e+02	1.400000000000000000e+01
1.410000000000000000e+02	1.000000000000000000e+02	2.794272439147891390e-02	7.003347064100352570e-01	2.042960231357171974e+00	1.491129409087348812e+00	1.121497364642412897e+00	3.610140641494354735e-02	1.015233759028615068e-02	1.562537460589692728e-01	1.990364246754440236e-01	2.486634779049493593e-01	1.810350166341567757e-01	5.448078358842673996e-01	2.170000000000000000e+02	1.400000000000000000e+01
1.420000000000000000e+02	1.000000000000000000e+02	5.691533308137077841e-03	8.057425404630748078e-01	1.747955386691644630e+00	1.573037992728401058e+00	1.152773233058245417e+00	4.788813923760017882e-02	3.280021947068871568e-02	1.314816682601258890e-01	1.476670109419616628e-01	2.065051424576379580e-01	1.724560754081512215e-01	3.440010095311942240e-01	2.180000000000000000e+02	1.400000000000000000e+01
1.430000000000000000e+02	1.000000000000000000e+02	2.166663655604781497e-02	5.549067045293895051e-01	1.767683451228692970e+00	1.287835966361213558e+00	9.036009031555964910e-01	3.527885114117226134e-02	4.233805787009896349e-02	4.040138265135743978e-02	3.433493428616317678e-01	3.283695358111001772e-01	1.560903386852050545e-01	4.697437132074179789e-01	2.190000000000000000e+02	1.400000000000000000e+01
1.440000000000000000e+02	1.000000000000000000e+02	4.020149806107940066e-02	8.367073322378245637e-01	1.402353947215631447e+00	1.390997658980537288e+00	9.513150769493892156e-01	5.225693990750870238e-02	4.992879878921212267e-02	-2.472150325597738223e-03	2.677016013054641652e-01	1.961992311550714296e-01	1.474194870969558480e-01	4.425245965196433207e-01	2.200000000000000000e+02	1.400000000000000000e+01
1.450000000000000000e+02	1.000000000000000000e+02	1.234097113426389260e-02	1.321127512558564421e+00	1.581266825252130470e+00	1.760046135199714534e+00	1.065605254771502253e+00	3.275007193251213561e-02	4.329444419784249376e-02	-4.676650464357351260e-03	7.121310911462631899e-02	3.700404272213952961e-02	1.749823437711501839e-01	3.277882481290640970e-01	2.210000000000000000e+02	1.400000000000000000e+01
1.460000000000000000e+02	1.000000000000000000e+02	1.782517121698321688e-02	6.675292635999766633e-01	1.879757230334833107e+00	1.144175063384223812e+00	1.185056062342913386e+00	4.613398199244102965e-02	1.563100841087998460e-02	1.339343844914720194e-01	-6.166625083890847625e-04	1.753072667194940371e-01	1.657493756791854622e-01	4.095571780874076029e-01	2.220000000000000000e+02	1.400000000000000000e+01
1.320000000000000000e+02	1.010000000000000000e+02	-2.177437086928766218e-03	9.324632669530955598e-01	2.166616742663934669e+00	1.173716079009223812e+00	1.474805565478594538e+00	3.823204149766525756e-02	3.973256748361291002e-02	1.181559025311754024e-01	1.449369393973144460e-01	2.673867124392129702e-01	1.577489422342086556e-01	1.997887933923545023e-01	2.330000000000000000e+02	1.400000000000000000e+01
1.330000000000000000e+02	1.010000000000000000e+02	1.510382150824727578e-02	2.813946689210979346e-01	1.871642773204400978e+00	1.395291458380866878e+00	1.112666221263201471e+00	-7.503689757597829108e-03	-1.281754363274559272e-03	1.135280563497827327e-01	-6.332904317094954771e-02	1.674445647074319643e-01	1.779482112905288460e-01	4.272050107194724222e-01	2.340000000000000000e+02	1.400000000000000000e+01
1.370000000000000000e+02	1.010000000000000000e+02	3.147210726108016360e-02	8.063306594930735871e-01	1.491959874682977638e+00	1.971445690406013362e+00	1.287376971843035456e+00	2.201883678598961711e-02	3.404845621628464769e-02	1.137892141008661068e-01	1.706454806713851857e-01	8.667859465614335956e-02	2.098564253827834847e-01	2.093699867202582499e-01	2.350000000000000000e+02	1.400000000000000000e+01
1.380000000000000000e+02	1.010000000000000000e+02	4.987631538476409304e-02	8.918791199766246125e-01	1.769896690898492775e+00	1.710240136397529476e+00	8.459716755173518621e-01	1.934428138001522898e-02	4.020028140587510179e-02	1.874125360513017313e-01	-1.887590934201154036e-02	8.617082268730180683e-02	1.760403262159133675e-01	7.202087289827491245e-02	2.360000000000000000e+02	1.400000000000000000e+01
1.390000000000000000e+02	1.010000000000000000e+02	4.792177477445067751e-02	1.820439078911408659e+00	2.091010873370721779e+00	1.296966801894355648e+00	1.312981577517779108e+00	4.064578374190887938e-02	4.719000633997620653e-02	2.421598940158174174e-01	1.520926558165344167e-01	1.503922122789956850e-01	1.372629450341964485e-01	4.084136331750693460e-01	2.370000000000000000e+02	1.400000000000000000e+01
1.400000000000000000e+02	1.010000000000000000e+02	1.980654323067130435e-02	3.719091797910777930e-01	1.719291513019159279e+00	1.627546440375495784e+00	8.752269464752986394e-01	1.228072584881148219e-02	2.567965302807988237e-02	8.251727959158876302e-02	7.896160117671814638e-02	1.680654960943795961e-01	1.597240464469695809e-01	2.193664754106345316e-01	2.380000000000000000e+02	1.400000000000000000e+01
1.410000000000000000e+02	1.010000000000000000e+02	2.761453376676501620e-02	1.345236399277314421e+00	1.709769551807001076e+00	1.793071995986152523e+00	1.131745191218645807e+00	3.456652720733246337e-02	4.541211527032555650e-02	8.922453066351869466e-02	2.508167804637820297e-03	1.714160817934610170e-01	1.748803155204559090e-01	5.489138210489097336e-01	2.390000000000000000e+02	1.400000000000000000e+01
1.420000000000000000e+02	1.010000000000000000e+02	-7.980687212538103634e-03	1.120321610077485319e+00	1.953589026980951271e+00	1.430347334159065120e+00	7.923894840500667058e-01	3.570315053029617797e-02	5.665557783288659166e-02	1.072904898786828792e-01	2.369436032460060793e-02	9.908056289688127460e-02	1.786479102155471566e-01	4.880775058938803812e-01	2.400000000000000000e+02	1.400000000000000000e+01
1.430000000000000000e+02	1.010000000000000000e+02	2.783807167376937258e-02	1.258978822334870573e+00	2.004157011561944923e+00	1.115987788451362483e+00	1.354472370745928522e+00	-2.071888444063450536e-03	4.813804740139857041e-03	1.241975187325761593e-01	2.349924199967178273e-01	2.340000200344659609e-01	1.165553899189735176e-01	2.744996393396201273e-01	2.410000000000000000e+02	1.400000000000000000e+01
1.450000000000000000e+02	1.010000000000000000e+02	4.266191074218215334e-02	4.781812215887157325e-01	1.756554906421258888e+00	1.212113748801399105e+00	1.278931351306231257e+00	2.287128006382546305e-02	1.699205936917677628e-03	9.671745290997484090e-02	8.124284229562607484e-02	1.339224207474328798e-01	1.918892310640121224e-01	4.674145723058524271e-01	2.420000000000000000e+02	1.400000000000000000e+01
1.190000000000000000e+02	1.020000000000000000e+02	3.158502826060714114e-02	6.167381788335887238e-01	1.470092599444940529e+00	7.460635411865003119e-01	9.699774104378535711e-01	1.977216636105141520e-02	1.589342903537453722e-02	6.315769469383218648e-02	6.440823308513489442e-02	3.070566461220758034e-02	1.033234046479964974e-01	3.558532441331687113e-01	2.540000000000000000e+02	1.400000000000000000e+01
1.330000000000000000e+02	1.020000000000000000e+02	2.698191800679625857e-02	4.828415895544139746e-01	1.465268557124689064e+00	1.441482912314582698e+00	1.671109171511919733e+00	4.400434901280960570e-02	5.657319676322640489e-02	5.505939042213418844e-02	1.543970003114071565e-02	2.314251738859750551e-01	1.896308259746337654e-01	3.337081516458335062e-01	2.590000000000000000e+02	1.400000000000000000e+01
1.340000000000000000e+02	1.020000000000000000e+02	6.748752468790474024e-02	2.296043122850505436e-01	1.641767923884942970e+00	1.718763600600410335e+00	1.655079098346026178e+00	3.763202016516289244e-02	2.532747712177933763e-02	8.720594486239412191e-02	7.131506441625662385e-04	7.961169660821931782e-02	2.304202960511947396e-01	3.277881885244193216e-01	2.600000000000000000e+02	1.400000000000000000e+01
1.350000000000000000e+02	1.020000000000000000e+02	5.365077206458510745e-02	6.951230550848094270e-01	2.095593516879632912e+00	1.790142427695442073e+00	1.683273168208391901e+00	4.644537528319916259e-02	6.090880509657563280e-02	1.224529429340646541e-01	2.068786665187206941e-02	9.130666435495393696e-02	3.063092874070907357e-01	4.966525877191367289e-01	2.610000000000000000e+02	1.400000000000000000e+01
1.360000000000000000e+02	1.020000000000000000e+02	5.566292056407393801e-02	1.062116363152131315e+00	1.873256866984918556e+00	1.732269178641486995e+00	5.855245310089900457e-01	3.645260443254074584e-02	9.850952607184798593e-04	1.337388365531251566e-01	1.609080254421559053e-02	1.409631002022363466e-01	2.855870769998336556e-01	4.021441186143698832e-01	2.620000000000000000e+02	1.400000000000000000e+01
1.420000000000000000e+02	1.020000000000000000e+02	1.581225158240260470e-02	1.230807879074677702e+00	1.844223444514825783e+00	1.408986579192329280e+00	9.128323513291194402e-01	3.161658157868942748e-02	5.802303876919449876e-02	8.069512089732149007e-02	-8.371280999551630742e-03	3.371208387686349672e-01	1.577249215623641732e-01	2.749372566415610453e-01	2.630000000000000000e+02	1.400000000000000000e+01
1.430000000000000000e+02	1.020000000000000000e+02	4.523702883686484683e-02	6.033801222883311555e-01	1.503127162509515724e+00	1.259953986418891780e+00	1.319364519717486139e+00	3.723719154759010802e-02	1.662910122615994524e-02	1.689270048404023783e-01	-4.051221378757628722e-02	2.794153767897226137e-01	1.401261882564330818e-01	1.588553929998221537e-01	2.640000000000000000e+02	1.400000000000000000e+01
1.450000000000000000e+02	1.020000000000000000e+02	4.796318137611808169e-02	7.867933298193064973e-01	1.524002974086358986e+00	1.078857909453559749e+00	7.019096332810237371e-01	2.633453903062901377e-02	1.757007602793873857e-02	1.368658154273316996e-01	1.009807415990623541e-01	4.753923446670549335e-02	1.834268169185424568e-01	3.960976446344199320e-01	2.650000000000000000e+02	1.400000000000000000e+01
1.460000000000000000e+02	1.020000000000000000e+02	6.214158409799994814e-02	2.781665111623851661e-01	1.841685597949579201e+00	9.494814384109265815e-01	7.642112690232112371e-01	3.937829469605049620e-02	8.146640362271681535e-03	7.340495875123002889e-02	6.061630479381409364e-02	1.607342737986184877e-01	1.596882389566207650e-01	5.298389042093101242e-01	2.660000000000000000e+02	1.400000000000000000e+01
1.470000000000000000e+02	1.020000000000000000e+02	4.533670242536682639e-03	5.374417091451731965e-01	1.433214967303827247e+00	1.052392731917549007e+00	6.897325831673457586e-01	2.624398467405400157e-02	1.531619902891816210e-02	9.900135388615587118e-02	3.614380366490212160e-02	1.389679986311532778e-01	1.441068993589187386e-01	1.678748274518790384e-01	2.670000000000000000e+02	1.400000000000000000e+01
1.190000000000000000e+02	1.030000000000000000e+02	5.722746798362197268e-02	8.167612935148326203e-01	1.535848205142572365e+00	9.371597874290235053e-01	1.795923280737712624e-01	-7.680193546277667288e-03	-1.061242541106639792e-02	8.929257681611039998e-02	5.406946472213593202e-02	1.838304478003122133e-01	1.501892553350234749e-01	2.872148001863303324e-01	2.760000000000000000e+02	1.400000000000000000e+01
1.290000000000000000e+02	1.030000000000000000e+02	2.220325344767035830e-02	8.660666133009043977e-01	1.602703516536310158e+00	9.598834025985486518e-01	9.033499079964473211e-01	3.163804670138916503e-02	2.927710440201462816e-02	3.895788481476762655e-02	9.475080452249375063e-02	2.178850400520898623e-01	1.669966177722717049e-01	5.990313313143874607e-02	2.800000000000000000e+02	1.400000000000000000e+01
1.320000000000000000e+02	1.030000000000000000e+02	3.114714273776473391e-02	5.372383380971995637e-01	1.950149719768121681e+00	1.540925871146369808e+00	8.599342423699214422e-01	2.099127878709397196e-02	4.595076989574135851e-02	2.112695043924310220e-02	-2.678618796779784483e-02	1.301737952305414003e-01	2.412987248679900887e-01	3.196643138601126810e-01	2.810000000000000000e+02	1.400000000000000000e+01
1.330000000000000000e+02	1.030000000000000000e+02	5.917388373579444277e-02	1.158763744934663054e+00	1.408466165118768654e+00	1.148747693312812679e+00	1.344328494670183893e+00	4.566299726529678832e-02	4.972567361039818834e-02	5.064679523947694662e-02	2.243304594741192537e-02	1.012970435692407412e-01	2.603585468313003304e-01	3.172431731893363138e-01	2.820000000000000000e+02	1.400000000000000000e+01
1.340000000000000000e+02	1.030000000000000000e+02	3.827346661652984011e-02	4.140239442430583838e-01	2.256891791873529396e+00	1.164428125632453792e+00	1.348973842265398737e+00	1.706059833331665873e-02	2.382018741411866258e-02	1.068315639162347591e-01	6.962431750581589418e-02	9.788622737661378803e-02	2.730195568582320931e-01	3.392338896467032572e-01	2.830000000000000000e+02	1.400000000000000000e+01
1.350000000000000000e+02	1.030000000000000000e+02	5.784595930542411196e-02	4.942887211881725196e-01	2.267540996127679787e+00	1.736823092711616390e+00	9.720238763115718328e-01	1.845510860248169779e-02	1.546645302517117571e-02	5.912889009359338643e-02	1.017694377093109198e-01	1.668642240835763735e-01	2.635474251291061165e-01	3.517912471963706156e-01	2.840000000000000000e+02	1.400000000000000000e+01
1.360000000000000000e+02	1.030000000000000000e+02	8.275503092970314112e-02	9.444260979734507844e-01	2.075367276721551857e+00	1.756812106383491390e+00	1.075298162104876276e+00	3.702991639538368712e-02	1.980277475161255907e-02	1.806020348334596293e-01	1.664129697470458913e-01	9.898589581981676044e-02	2.478079246064925911e-01	4.137563849164786478e-01	2.850000000000000000e+02	1.400000000000000000e+01
1.370000000000000000e+02	1.030000000000000000e+02	5.606326140124220404e-03	1.486933329208955046e+00	1.400908057742670021e+00	1.550889860404182308e+00	1.186562033297808405e+00	4.870073681040367614e-02	3.177765336079300951e-02	4.067454328778245809e-02	1.528862833366718965e-02	1.247897523714639467e-01	2.093268977185989144e-01	4.183526480867209574e-01	2.860000000000000000e+02	1.400000000000000000e+01
1.380000000000000000e+02	1.030000000000000000e+02	5.481559210981788027e-02	1.319653132065400358e+00	1.720609014087274513e+00	1.632130395186591976e+00	1.123626084925921198e+00	4.646038447781166564e-02	4.824219968361558031e-02	-7.887919153840754552e-03	2.765574210076126027e-01	1.779216307474710268e-01	2.097557084342742684e-01	3.302278960420432230e-01	2.870000000000000000e+02	1.400000000000000000e+01
